Section,Key,Value
Summary,sport,boxing
Summary,overall_score,70.2
Summary,total_frames,360
Summary,errors,Hips not level; Shoulders not level; Left knee alignment could improve; Right knee alignment could improve; No pose detected
Summary,recommendations,Hip bridge; Band pull-apart; Wall sit; Wrist curls

Frame,overall_score,is_correct,movement_correct,errors,joint_scores
172,58.3,False,False,Left knee alignment could improve; Right knee alignment could improve,left_knee:9; right_knee:12; shoulders:100; hips:96; left_elbow:74; right_elbow:60
173,58.3,False,False,Left knee alignment could improve; Right knee alignment could improve,left_knee:9; right_knee:11; shoulders:100; hips:96; left_elbow:74; right_elbow:61
174,59.1,False,False,Left knee alignment could improve; Right knee alignment could improve,left_knee:12; right_knee:13; shoulders:100; hips:96; left_elbow:74; right_elbow:60
175,59.7,False,False,Left knee alignment could improve; Right knee alignment could improve,left_knee:12; right_knee:17; shoulders:100; hips:96; left_elbow:74; right_elbow:60
176,60.2,False,False,Left knee alignment could improve; Right knee alignment could improve,left_knee:11; right_knee:21; shoulders:97; hips:96; left_elbow:74; right_elbow:62
177,60.7,False,False,Left knee alignment could improve; Right knee alignment could improve,left_knee:11; right_knee:23; shoulders:97; hips:96; left_elbow:75; right_elbow:63
178,59.7,False,False,Left knee alignment could improve; Right knee alignment could improve,left_knee:7; right_knee:21; shoulders:98; hips:96; left_elbow:74; right_elbow:63
179,65.5,False,False,Left knee alignment could improve; Right knee alignment could improve,left_knee:6; right_knee:54; shoulders:97; hips:96; left_elbow:74; right_elbow:66
180,74.9,False,False,Left knee alignment could improve; Right knee alignment could improve,left_knee:62; right_knee:58; shoulders:93; hips:96; left_elbow:71; right_elbow:68
181,73.6,False,False,Left knee alignment could improve; Right knee alignment could improve,left_knee:62; right_knee:49; shoulders:94; hips:94; left_elbow:72; right_elbow:70
182,75.3,False,False,Left knee alignment could improve; Right knee alignment could improve,left_knee:63; right_knee:64; shoulders:92; hips:95; left_elbow:70; right_elbow:67
183,76.1,False,False,Left knee alignment could improve; Right knee alignment could improve,left_knee:65; right_knee:68; shoulders:94; hips:95; left_elbow:68; right_elbow:67
184,72.9,False,False,Left knee alignment could improve; Right knee alignment could improve,left_knee:55; right_knee:56; shoulders:94; hips:98; left_elbow:69; right_elbow:66
185,73.5,False,False,Left knee alignment could improve; Right knee alignment could improve,left_knee:57; right_knee:53; shoulders:99; hips:95; left_elbow:69; right_elbow:68
186,72.8,False,False,Left knee alignment could improve; Right knee alignment could improve,left_knee:52; right_knee:61; shoulders:99; hips:90; left_elbow:69; right_elbow:65
187,74.5,True,True,Left knee alignment could improve,left_knee:53; right_knee:73; shoulders:96; hips:87; left_elbow:71; right_elbow:68
188,61.8,False,False,Left knee alignment could improve; Right knee alignment could improve,left_knee:32; right_knee:23; shoulders:95; hips:84; left_elbow:74; right_elbow:63
189,59.0,False,False,Left knee alignment could improve; Right knee alignment could improve,left_knee:23; right_knee:14; shoulders:95; hips:85; left_elbow:72; right_elbow:66
190,59.5,False,False,Left knee alignment could improve; Right knee alignment could improve,left_knee:23; right_knee:13; shoulders:96; hips:83; left_elbow:72; right_elbow:70
191,59.4,False,False,Left knee alignment could improve; Right knee alignment could improve,left_knee:23; right_knee:21; shoulders:96; hips:85; left_elbow:66; right_elbow:64
192,56.8,False,False,Left knee alignment could improve; Right knee alignment could improve,left_knee:13; right_knee:9; shoulders:97; hips:88; left_elbow:67; right_elbow:66
193,57.3,False,False,Left knee alignment could improve; Right knee alignment could improve,left_knee:5; right_knee:15; shoulders:97; hips:85; left_elbow:68; right_elbow:73
194,59.6,False,False,Left knee alignment could improve; Right knee alignment could improve,left_knee:22; right_knee:17; shoulders:95; hips:88; left_elbow:66; right_elbow:70
195,60.9,False,False,Left knee alignment could improve; Right knee alignment could improve,left_knee:24; right_knee:23; shoulders:94; hips:88; left_elbow:66; right_elbow:70
196,60.0,False,False,Left knee alignment could improve; Right knee alignment could improve,left_knee:16; right_knee:52; shoulders:81; hips:85; left_elbow:62; right_elbow:65
197,57.5,False,False,Left knee alignment could improve; Right knee alignment could improve,left_knee:7; right_knee:33; shoulders:84; hips:89; left_elbow:61; right_elbow:70
198,64.9,False,False,Left knee alignment could improve; Right knee alignment could improve,left_knee:45; right_knee:62; shoulders:72; hips:85; left_elbow:59; right_elbow:66
199,61.6,False,False,Left knee alignment could improve; Right knee alignment could improve,left_knee:30; right_knee:52; shoulders:77; hips:88; left_elbow:56; right_elbow:68
200,72.0,True,True,Left knee alignment could improve,left_knee:67; right_knee:71; shoulders:81; hips:87; left_elbow:59; right_elbow:66
201,73.4,True,True,Right knee alignment could improve,left_knee:79; right_knee:67; shoulders:82; hips:87; left_elbow:60; right_elbow:65
202,79.1,True,True,,left_knee:86; right_knee:85; shoulders:82; hips:88; left_elbow:75; right_elbow:60
203,78.5,True,True,,left_knee:90; right_knee:71; shoulders:83; hips:88; left_elbow:78; right_elbow:61
204,81.7,True,True,,left_knee:96; right_knee:95; shoulders:85; hips:87; left_elbow:65; right_elbow:62
205,82.2,True,True,,left_knee:91; right_knee:98; shoulders:86; hips:91; left_elbow:65; right_elbow:62
206,82.2,True,True,,left_knee:90; right_knee:95; shoulders:91; hips:93; left_elbow:61; right_elbow:62
207,82.8,True,True,,left_knee:89; right_knee:94; shoulders:96; hips:95; left_elbow:62; right_elbow:62
208,79.2,True,True,,left_knee:76; right_knee:77; shoulders:97; hips:99; left_elbow:64; right_elbow:63
209,81.4,True,True,,left_knee:95; right_knee:75; shoulders:96; hips:96; left_elbow:64; right_elbow:62
210,84.6,True,True,,left_knee:98; right_knee:92; shoulders:84; hips:92; left_elbow:63; right_elbow:79
211,82.7,True,True,,left_knee:74; right_knee:93; shoulders:89; hips:92; left_elbow:64; right_elbow:84
212,85.1,True,True,,left_knee:79; right_knee:97; shoulders:91; hips:96; left_elbow:64; right_elbow:84
213,89.7,True,True,,left_knee:99; right_knee:97; shoulders:94; hips:99; left_elbow:64; right_elbow:85
214,84.5,True,True,,left_knee:75; right_knee:95; shoulders:96; hips:94; left_elbow:67; right_elbow:80
215,85.9,True,True,,left_knee:80; right_knee:99; shoulders:95; hips:96; left_elbow:64; right_elbow:81
216,76.4,True,True,Right knee alignment could improve,left_knee:85; right_knee:65; shoulders:91; hips:95; left_elbow:58; right_elbow:64
217,77.3,True,True,,left_knee:77; right_knee:82; shoulders:89; hips:94; left_elbow:59; right_elbow:63
218,81.2,True,True,,left_knee:83; right_knee:93; shoulders:91; hips:93; left_elbow:69; right_elbow:58
219,82.7,True,True,,left_knee:77; right_knee:98; shoulders:91; hips:95; left_elbow:73; right_elbow:61
220,81.4,True,True,,left_knee:70; right_knee:100; shoulders:92; hips:95; left_elbow:76; right_elbow:56
221,80.0,True,True,,left_knee:72; right_knee:93; shoulders:88; hips:95; left_elbow:71; right_elbow:60
222,82.5,True,True,,left_knee:70; right_knee:96; shoulders:89; hips:97; left_elbow:80; right_elbow:64
223,81.4,True,True,,left_knee:76; right_knee:97; shoulders:94; hips:98; left_elbow:66; right_elbow:57
224,83.1,True,True,,left_knee:84; right_knee:97; shoulders:97; hips:99; left_elbow:66; right_elbow:56
225,82.8,True,True,,left_knee:80; right_knee:98; shoulders:95; hips:100; left_elbow:67; right_elbow:57
226,81.0,True,True,,left_knee:78; right_knee:92; shoulders:94; hips:99; left_elbow:65; right_elbow:56
227,81.4,True,True,,left_knee:85; right_knee:92; shoulders:94; hips:98; left_elbow:64; right_elbow:56
228,81.6,True,True,,left_knee:88; right_knee:85; shoulders:97; hips:98; left_elbow:62; right_elbow:60
229,83.2,True,True,,left_knee:97; right_knee:86; shoulders:94; hips:97; left_elbow:61; right_elbow:63
230,83.6,True,True,,left_knee:84; right_knee:89; shoulders:97; hips:97; left_elbow:62; right_elbow:71
231,85.7,True,True,,left_knee:92; right_knee:90; shoulders:99; hips:95; left_elbow:58; right_elbow:80
232,83.0,True,True,,left_knee:90; right_knee:79; shoulders:94; hips:99; left_elbow:63; right_elbow:73
233,81.7,True,True,,left_knee:82; right_knee:74; shoulders:98; hips:99; left_elbow:65; right_elbow:72
234,0.0,False,False,No pose detected,
235,76.6,True,True,Shoulders not level,left_knee:73; right_knee:86; shoulders:44; hips:80; left_elbow:86; right_elbow:90
236,66.9,False,False,Right knee alignment could improve; Shoulders not level; Hips not level,left_knee:97; right_knee:55; shoulders:35; hips:70; left_elbow:87; right_elbow:56
237,64.5,False,False,Right knee alignment could improve; Shoulders not level; Hips not level,left_knee:95; right_knee:59; shoulders:22; hips:66; left_elbow:87; right_elbow:57
238,51.9,False,False,Right knee alignment could improve; Shoulders not level; Hips not level,left_knee:90; right_knee:0; shoulders:0; hips:64; left_elbow:89; right_elbow:68
239,50.4,False,False,Right knee alignment could improve; Shoulders not level; Hips not level,left_knee:95; right_knee:0; shoulders:0; hips:59; left_elbow:90; right_elbow:59
240,42.7,False,False,Left knee alignment could improve; Right knee alignment could improve; Shoulders not level,left_knee:0; right_knee:0; shoulders:9; hips:74; left_elbow:89; right_elbow:85
241,43.0,False,False,Left knee alignment could improve; Right knee alignment could improve; Shoulders not level,left_knee:2; right_knee:0; shoulders:7; hips:73; left_elbow:89; right_elbow:88
242,46.1,False,False,Left knee alignment could improve; Right knee alignment could improve; Shoulders not level,left_knee:0; right_knee:0; shoulders:18; hips:78; left_elbow:89; right_elbow:93
243,43.1,False,False,Left knee alignment could improve; Right knee alignment could improve; Shoulders not level; Hips not level,left_knee:0; right_knee:0; shoulders:4; hips:70; left_elbow:88; right_elbow:96
244,80.2,True,True,Left knee alignment could improve,left_knee:59; right_knee:78; shoulders:99; hips:96; left_elbow:79; right_elbow:71
245,74.8,True,True,Left knee alignment could improve,left_knee:53; right_knee:93; shoulders:75; hips:84; left_elbow:66; right_elbow:77
246,50.9,False,False,Left knee alignment could improve; Right knee alignment could improve,left_knee:0; right_knee:0; shoulders:81; hips:82; left_elbow:73; right_elbow:69
247,53.4,False,False,Left knee alignment could improve; Right knee alignment could improve; Shoulders not level,left_knee:0; right_knee:0; shoulders:70; hips:84; left_elbow:96; right_elbow:70
248,48.3,False,False,Left knee alignment could improve; Right knee alignment could improve; Shoulders not level,left_knee:0; right_knee:0; shoulders:69; hips:88; left_elbow:67; right_elbow:65
249,51.4,False,False,Left knee alignment could improve; Right knee alignment could improve,left_knee:0; right_knee:0; shoulders:78; hips:88; left_elbow:79; right_elbow:63
250,40.5,False,False,Left knee alignment could improve; Right knee alignment could improve; Shoulders not level; Hips not level,left_knee:0; right_knee:0; shoulders:43; hips:53; left_elbow:82; right_elbow:65
251,40.7,False,False,Left knee alignment could improve; Right knee alignment could improve; Shoulders not level; Hips not level,left_knee:0; right_knee:0; shoulders:42; hips:45; left_elbow:74; right_elbow:84
252,37.6,False,False,Left knee alignment could improve; Right knee alignment could improve; Shoulders not level; Hips not level,left_knee:0; right_knee:0; shoulders:0; hips:56; left_elbow:81; right_elbow:89
253,35.4,False,False,Left knee alignment could improve; Right knee alignment could improve; Shoulders not level; Hips not level,left_knee:0; right_knee:0; shoulders:0; hips:44; left_elbow:80; right_elbow:89
254,43.2,False,False,Left knee alignment could improve; Right knee alignment could improve; Shoulders not level; Hips not level,left_knee:29; right_knee:0; shoulders:12; hips:52; left_elbow:79; right_elbow:86
255,42.1,False,False,Left knee alignment could improve; Right knee alignment could improve; Shoulders not level; Hips not level,left_knee:17; right_knee:0; shoulders:17; hips:57; left_elbow:79; right_elbow:84
256,60.5,False,False,Left knee alignment could improve; Right knee alignment could improve; Shoulders not level; Hips not level,left_knee:67; right_knee:61; shoulders:20; hips:56; left_elbow:75; right_elbow:84
257,61.6,False,False,Left knee alignment could improve; Right knee alignment could improve; Shoulders not level; Hips not level,left_knee:51; right_knee:60; shoulders:35; hips:64; left_elbow:77; right_elbow:83
258,46.5,False,False,Left knee alignment could improve; Right knee alignment could improve; Shoulders not level,left_knee:0; right_knee:0; shoulders:50; hips:75; left_elbow:76; right_elbow:78
259,0.0,False,False,No pose detected,
260,81.9,True,True,Left knee alignment could improve,left_knee:66; right_knee:96; shoulders:95; hips:91; left_elbow:69; right_elbow:74
261,81.7,True,True,,left_knee:81; right_knee:85; shoulders:94; hips:95; left_elbow:65; right_elbow:71
262,79.9,True,True,,left_knee:94; right_knee:76; shoulders:88; hips:93; left_elbow:61; right_elbow:67
263,78.6,True,True,,left_knee:93; right_knee:77; shoulders:88; hips:85; left_elbow:60; right_elbow:68
264,77.6,True,True,,left_knee:95; right_knee:74; shoulders:84; hips:89; left_elbow:61; right_elbow:63
265,78.0,True,True,,left_knee:94; right_knee:80; shoulders:83; hips:93; left_elbow:59; right_elbow:59
266,77.7,True,True,,left_knee:95; right_knee:80; shoulders:81; hips:94; left_elbow:56; right_elbow:61
267,78.0,True,True,,left_knee:89; right_knee:81; shoulders:83; hips:97; left_elbow:56; right_elbow:62
268,79.5,True,True,,left_knee:95; right_knee:82; shoulders:84; hips:98; left_elbow:56; right_elbow:62
269,79.9,True,True,,left_knee:92; right_knee:83; shoulders:85; hips:97; left_elbow:57; right_elbow:65
270,79.3,True,True,,left_knee:96; right_knee:73; shoulders:87; hips:98; left_elbow:59; right_elbow:63
271,78.8,True,True,,left_knee:91; right_knee:74; shoulders:88; hips:99; left_elbow:61; right_elbow:60
272,78.7,True,True,,left_knee:88; right_knee:73; shoulders:92; hips:98; left_elbow:62; right_elbow:58
273,78.9,True,True,,left_knee:84; right_knee:77; shoulders:93; hips:99; left_elbow:63; right_elbow:57
274,61.3,False,False,Left knee alignment could improve; Right knee alignment could improve,left_knee:0; right_knee:0; shoulders:98; hips:97; left_elbow:86; right_elbow:88
275,76.4,True,True,Right knee alignment could improve,left_knee:77; right_knee:62; shoulders:97; hips:96; left_elbow:62; right_elbow:64
276,73.9,True,True,Left knee alignment could improve,left_knee:35; right_knee:89; shoulders:91; hips:98; left_elbow:65; right_elbow:65
277,84.3,True,True,,left_knee:93; right_knee:90; shoulders:97; hips:96; left_elbow:64; right_elbow:66
278,84.9,True,True,,left_knee:76; right_knee:98; shoulders:98; hips:99; left_elbow:72; right_elbow:67
279,82.1,True,True,,left_knee:74; right_knee:88; shoulders:94; hips:100; left_elbow:78; right_elbow:58
280,82.0,True,True,,left_knee:76; right_knee:86; shoulders:96; hips:99; left_elbow:79; right_elbow:56
281,83.8,True,True,,left_knee:83; right_knee:86; shoulders:96; hips:100; left_elbow:78; right_elbow:60
282,81.7,True,True,,left_knee:79; right_knee:88; shoulders:96; hips:100; left_elbow:72; right_elbow:55
283,79.9,True,True,,left_knee:70; right_knee:90; shoulders:96; hips:98; left_elbow:67; right_elbow:58
284,77.7,True,True,Left knee alignment could improve,left_knee:50; right_knee:92; shoulders:97; hips:99; left_elbow:66; right_elbow:63
285,78.4,True,True,Left knee alignment could improve,left_knee:47; right_knee:96; shoulders:96; hips:98; left_elbow:68; right_elbow:65
286,79.9,True,True,Left knee alignment could improve,left_knee:50; right_knee:99; shoulders:96; hips:98; left_elbow:71; right_elbow:66
287,82.9,True,True,Left knee alignment could improve,left_knee:59; right_knee:96; shoulders:96; hips:98; left_elbow:77; right_elbow:72
288,82.4,True,True,Left knee alignment could improve,left_knee:63; right_knee:92; shoulders:100; hips:97; left_elbow:70; right_elbow:73
289,84.9,True,True,,left_knee:87; right_knee:97; shoulders:97; hips:97; left_elbow:61; right_elbow:70
290,85.7,True,True,,left_knee:89; right_knee:98; shoulders:97; hips:98; left_elbow:61; right_elbow:71
291,86.2,True,True,,left_knee:98; right_knee:94; shoulders:98; hips:98; left_elbow:59; right_elbow:70
292,83.4,True,True,,left_knee:91; right_knee:86; shoulders:98; hips:97; left_elbow:59; right_elbow:68
293,86.3,True,True,,left_knee:89; right_knee:96; shoulders:99; hips:99; left_elbow:70; right_elbow:65
294,82.7,True,True,,left_knee:88; right_knee:74; shoulders:99; hips:99; left_elbow:75; right_elbow:63
295,85.9,True,True,,left_knee:86; right_knee:85; shoulders:99; hips:100; left_elbow:84; right_elbow:62
296,84.4,True,True,,left_knee:86; right_knee:82; shoulders:91; hips:100; left_elbow:89; right_elbow:58
297,84.4,True,True,,left_knee:88; right_knee:83; shoulders:94; hips:100; left_elbow:84; right_elbow:58
298,85.0,True,True,,left_knee:90; right_knee:84; shoulders:95; hips:100; left_elbow:82; right_elbow:58
299,83.3,True,True,,left_knee:98; right_knee:82; shoulders:91; hips:98; left_elbow:71; right_elbow:60
300,81.9,True,True,,left_knee:90; right_knee:84; shoulders:91; hips:98; left_elbow:69; right_elbow:60
301,81.4,True,True,,left_knee:87; right_knee:82; shoulders:91; hips:98; left_elbow:67; right_elbow:63
302,81.2,True,True,,left_knee:88; right_knee:82; shoulders:91; hips:96; left_elbow:65; right_elbow:64
303,80.3,True,True,,left_knee:85; right_knee:81; shoulders:92; hips:96; left_elbow:64; right_elbow:64
304,80.2,True,True,,left_knee:85; right_knee:80; shoulders:92; hips:96; left_elbow:64; right_elbow:64
305,79.8,True,True,,left_knee:83; right_knee:80; shoulders:91; hips:96; left_elbow:64; right_elbow:64
306,79.5,True,True,,left_knee:81; right_knee:80; shoulders:92; hips:96; left_elbow:64; right_elbow:64
307,79.5,True,True,,left_knee:82; right_knee:80; shoulders:92; hips:96; left_elbow:64; right_elbow:64
308,79.5,True,True,,left_knee:81; right_knee:80; shoulders:92; hips:96; left_elbow:64; right_elbow:64
309,79.4,True,True,,left_knee:81; right_knee:80; shoulders:92; hips:96; left_elbow:64; right_elbow:64
310,79.4,True,True,,left_knee:81; right_knee:79; shoulders:92; hips:96; left_elbow:64; right_elbow:64
311,79.3,True,True,,left_knee:81; right_knee:79; shoulders:92; hips:96; left_elbow:64; right_elbow:64
312,78.8,True,True,,left_knee:78; right_knee:79; shoulders:92; hips:96; left_elbow:64; right_elbow:64
313,79.0,True,True,,left_knee:79; right_knee:80; shoulders:92; hips:96; left_elbow:64; right_elbow:63
314,79.2,True,True,,left_knee:80; right_knee:80; shoulders:92; hips:96; left_elbow:64; right_elbow:63
315,79.2,True,True,,left_knee:80; right_knee:80; shoulders:92; hips:96; left_elbow:64; right_elbow:64
316,79.3,True,True,,left_knee:80; right_knee:80; shoulders:92; hips:96; left_elbow:64; right_elbow:64
317,79.3,True,True,,left_knee:80; right_knee:80; shoulders:92; hips:96; left_elbow:64; right_elbow:64
318,79.4,True,True,,left_knee:81; right_knee:80; shoulders:92; hips:96; left_elbow:64; right_elbow:64
319,79.3,True,True,,left_knee:80; right_knee:80; shoulders:92; hips:96; left_elbow:64; right_elbow:64
320,79.4,True,True,,left_knee:81; right_knee:80; shoulders:92; hips:96; left_elbow:64; right_elbow:64
321,79.4,True,True,,left_knee:81; right_knee:80; shoulders:92; hips:96; left_elbow:64; right_elbow:64
322,79.4,True,True,,left_knee:81; right_knee:80; shoulders:92; hips:96; left_elbow:64; right_elbow:64
323,79.5,True,True,,left_knee:82; right_knee:80; shoulders:92; hips:96; left_elbow:64; right_elbow:64
324,79.5,True,True,,left_knee:82; right_knee:80; shoulders:92; hips:96; left_elbow:64; right_elbow:64
325,79.8,True,True,,left_knee:84; right_knee:80; shoulders:92; hips:96; left_elbow:64; right_elbow:64
326,80.0,True,True,,left_knee:85; right_knee:80; shoulders:92; hips:96; left_elbow:64; right_elbow:63
327,80.3,True,True,,left_knee:86; right_knee:80; shoulders:92; hips:96; left_elbow:64; right_elbow:63
328,80.0,True,True,,left_knee:85; right_knee:80; shoulders:92; hips:96; left_elbow:64; right_elbow:63
329,80.3,True,True,,left_knee:87; right_knee:80; shoulders:92; hips:96; left_elbow:64; right_elbow:63
330,80.2,True,True,,left_knee:86; right_knee:80; shoulders:92; hips:96; left_elbow:64; right_elbow:63
331,80.0,True,True,,left_knee:85; right_knee:80; shoulders:92; hips:96; left_elbow:64; right_elbow:63
332,80.0,True,True,,left_knee:85; right_knee:80; shoulders:92; hips:96; left_elbow:64; right_elbow:63
333,79.9,True,True,,left_knee:85; right_knee:80; shoulders:92; hips:96; left_elbow:64; right_elbow:63
334,79.9,True,True,,left_knee:84; right_knee:80; shoulders:92; hips:96; left_elbow:64; right_elbow:63
335,79.8,True,True,,left_knee:84; right_knee:79; shoulders:92; hips:96; left_elbow:64; right_elbow:63
336,80.2,True,True,,left_knee:87; right_knee:79; shoulders:92; hips:96; left_elbow:64; right_elbow:63
337,79.9,True,True,,left_knee:85; right_knee:79; shoulders:92; hips:96; left_elbow:64; right_elbow:63
338,79.9,True,True,,left_knee:85; right_knee:79; shoulders:92; hips:96; left_elbow:64; right_elbow:63
339,79.9,True,True,,left_knee:85; right_knee:79; shoulders:92; hips:96; left_elbow:64; right_elbow:63
340,79.9,True,True,,left_knee:85; right_knee:79; shoulders:93; hips:96; left_elbow:64; right_elbow:63
341,79.9,True,True,,left_knee:85; right_knee:79; shoulders:93; hips:96; left_elbow:64; right_elbow:63
342,79.8,True,True,,left_knee:84; right_knee:79; shoulders:93; hips:96; left_elbow:64; right_elbow:63
343,79.8,True,True,,left_knee:84; right_knee:79; shoulders:93; hips:96; left_elbow:64; right_elbow:63
344,79.8,True,True,,left_knee:84; right_knee:79; shoulders:93; hips:96; left_elbow:64; right_elbow:63
345,79.8,True,True,,left_knee:84; right_knee:79; shoulders:93; hips:96; left_elbow:64; right_elbow:63
346,79.7,True,True,,left_knee:84; right_knee:79; shoulders:93; hips:96; left_elbow:64; right_elbow:63
347,79.8,True,True,,left_knee:84; right_knee:79; shoulders:93; hips:96; left_elbow:64; right_elbow:63
348,79.8,True,True,,left_knee:84; right_knee:79; shoulders:93; hips:96; left_elbow:64; right_elbow:63
349,80.4,True,True,,left_knee:87; right_knee:80; shoulders:93; hips:96; left_elbow:64; right_elbow:63
350,80.1,True,True,,left_knee:86; right_knee:80; shoulders:93; hips:96; left_elbow:64; right_elbow:63
351,80.1,True,True,,left_knee:86; right_knee:80; shoulders:93; hips:96; left_elbow:64; right_elbow:63
352,80.0,True,True,,left_knee:84; right_knee:80; shoulders:93; hips:96; left_elbow:64; right_elbow:63
353,80.0,True,True,,left_knee:85; right_knee:79; shoulders:93; hips:96; left_elbow:64; right_elbow:63
354,79.9,True,True,,left_knee:84; right_knee:79; shoulders:93; hips:96; left_elbow:64; right_elbow:63
355,79.9,True,True,,left_knee:84; right_knee:79; shoulders:93; hips:96; left_elbow:64; right_elbow:63
356,79.9,True,True,,left_knee:84; right_knee:79; shoulders:93; hips:96; left_elbow:64; right_elbow:63
357,80.0,True,True,,left_knee:84; right_knee:79; shoulders:93; hips:96; left_elbow:64; right_elbow:63
358,80.0,True,True,,left_knee:85; right_knee:79; shoulders:93; hips:96; left_elbow:64; right_elbow:63
359,79.9,True,True,,left_knee:84; right_knee:79; shoulders:93; hips:96; left_elbow:64; right_elbow:63
